1252289215900954624, PAIDNFULL77, Mon Apr 20 17:33:10 +0000 2020, -122.426906, 47.089585, 𝙸𝚖 𝚒𝚗 𝚕𝚘𝚟𝚎 𝚠𝚒𝚝 𝚑𝚒𝚜 𝚌𝚑𝚘𝚌𝚘𝚕𝚊𝚝𝚎 
1252289215901155329, _elijahddavis, Mon Apr 20 17:33:10 +0000 2020, -83.173867, 32.678207, @FormerWielder @yaboidakoda @Codstermania @DrLavaYT Definitely 
1252289215959711747, tmj_IND_secure, Mon Apr 20 17:33:10 +0000 2020, -86.158068, 39.768403, Have you ever had a role like "Security Officer"? What did you like most about that job? #SecurityOfficer #SecurityGuard 
1252289215976615937, 9ineTwo5ive, Mon Apr 20 17:33:10 +0000 2020, -87.980489, 41.674602, @emwil11 https://t.co/Yyf35cxs84 
1252289215984996353, LeCoupdeBourg, Mon Apr 20 17:33:10 +0000 2020, -118.411907, 34.020789, Joakim Noah’s dad make very bad joke video with coronavirus 🥴🤢🤮 #joakimnoah #clippers #nba #COVIDー19 #joke #badjoke… https://t.co/x0RpxTnbxO 
1252289217012563968, mulko_martha, Mon Apr 20 17:33:10 +0000 2020, -96.761753, 32.819858, Ivy League Schools Receive Millions in Bailout Cash Despite Huge Endowments https://t.co/SEYaVRjPBv 
1252289217205542915, SexyNoahCyrus, Mon Apr 20 17:33:10 +0000 2020, -90.331882, 38.664710, Is this song about cock https://t.co/KhAXilOchR 
1252289217574645760, FanaticalModera, Mon Apr 20 17:33:10 +0000 2020, -73.948775, 40.655138, @charlie_savage @kurteichenwald Haven't enough revivalist gotten sick in church to put that idea to rest? 
1252289217738141698, yerismartinz, Mon Apr 20 17:33:10 +0000 2020, -75.800141, 45.248791, @zayd_farouk Like dinho made footy a movie! 
1252289218283356162, a_nickkss, Mon Apr 20 17:33:10 +0000 2020, -118.062670, 33.800339, Do I need a new phone? Or do I just want it???🙃 
1252289218526818305, mcmfkenzie, Mon Apr 20 17:33:10 +0000 2020, -97.386145, 32.567745, I told my family I was gonna make pancakes but I dont want to now 
1252289218514169864, UTSAGradSchool, Mon Apr 20 17:33:10 +0000 2020, -100.076888, 31.168893, Missing those campus views? We are too. Check out UTSA's virtual backgrounds to customize your Zoom meetings! These… https://t.co/wSkpJNnqvn 
1252289219810201600, 4yourvets, Mon Apr 20 17:33:11 +0000 2020, -110.044783, 46.679800, @SidneyPowell1 @GenFlynn @realDonaldTrump @BarbaraRedgate SPOT ON Patriot 
1252289220091101184, CydCherry, Mon Apr 20 17:33:11 +0000 2020, -122.023841, 37.378397, @cherryartsavs You should try this!! https://t.co/ybLE3Ot86U 
1252289220804313091, PullUpPanda, Mon Apr 20 17:33:11 +0000 2020, -79.861034, 35.170499, @ViSneakerBoy And this is just scratching the surface . 
1252289220825305094, XoneWhite, Mon Apr 20 17:33:11 +0000 2020, -87.815934, 41.923225, Damn they mma'd mike 
1252289221278101504, DiveImagination, Mon Apr 20 17:33:11 +0000 2020, -120.882482, 47.273022, This short film is a must watch for everyone who loves our ocean and turtles!!!! 
1252289221651546114, NocGez, Mon Apr 20 17:33:11 +0000 2020, -75.117998, 40.004866, @_alannagardner_ Yes ma’am.. we have to whole series on DVD.. 
1252289221982912514, TamaraTamaralee, Mon Apr 20 17:33:11 +0000 2020, -74.511739, 40.630454, @dbongino She hates Americans 
1252289221965955084, freshboyfern, Mon Apr 20 17:33:11 +0000 2020, -120.471810, 37.316222, The Dark knight UNDEFEATED 
1252289222079393792, love_shaykillia, Mon Apr 20 17:33:11 +0000 2020, -82.127026, 32.076172, Happy Sigmaversary to my buddy @_B2Fly 🤞🏾💙 
1252289221852831745, B_CrochetCorner, Mon Apr 20 17:33:11 +0000 2020, -83.804475, 27.698682, Want 15% off? Enter SHOPFAV during checkout. #brittscrochetcorner #etsy #etsyfinds https://t.co/nuszX1ah02 https://t.co/YXXMCfOrt4 
1252289223174094848, Piinkmelanin, Mon Apr 20 17:33:11 +0000 2020, -95.619479, 30.101361, i’m done. won’t see me putting myself out there ever again. 
1252289223756922883, snaplatts, Mon Apr 20 17:33:12 +0000 2020, -115.335343, 36.120959, anyone that’s single want a pass to Raya? 
1252289223786401803, AnthonysAutoRep, Mon Apr 20 17:33:12 +0000 2020, -73.836700, 40.657800, #happy420#anthonysautomotiverepairsinc #chillax#relax#coronafreeday @ Howard Beach, New York https://t.co/ObBvNZP1Cu 
1252289223971004425, MarieMaduemezi1, Mon Apr 20 17:33:12 +0000 2020, -78.748399, 42.907207, #COVID19usa🇺🇸#TestingTestingTesting 🇺🇸 
1252289224113438720, KellyLoft, Mon Apr 20 17:33:12 +0000 2020, -95.791979, 44.452403, LeBron plays golf with an opponent before a playoff game and loses. How would that go over now ? 
1252289224121790464, Demigorn, Mon Apr 20 17:33:12 +0000 2020, -117.247875, 47.630038, @thechocmoojoo Thank you just waiting for Dr. Appt. 
1252289224411406337, GlennFTLD, Mon Apr 20 17:33:12 +0000 2020, -80.149173, 26.150368, Keep it moving camper!!! https://t.co/81Ga3grwas 
1252289224923021312, TellStevens, Mon Apr 20 17:33:12 +0000 2020, -100.076888, 31.168893, If you’re warming something in the microwave for a minute do you use 1:00 or :60? 
1252289225158021125, IRGRL, Mon Apr 20 17:33:12 +0000 2020, -74.081747, 40.380217, @ReignofBane @Ninja Here here 
1252289225321525252, nerdinformants, Mon Apr 20 17:33:12 +0000 2020, -93.213900, 36.644200, “The Batman” movie from Matt Reeves had its release date pushed four months and the film will now be released on Oc… https://t.co/hGc8V07U49 
1252289225682108418, kennahsimone_, Mon Apr 20 17:33:12 +0000 2020, -105.068348, 39.899287, why is this a trend? do we really gotta beat y’all up? why? 
1252289226047094786, hellochante, Mon Apr 20 17:33:12 +0000 2020, -94.559281, 39.100048, @MsQueen03 @kmbc Thank you 😊 appreciate the well wishes. 
1252289226516774913, slowpokky, Mon Apr 20 17:33:12 +0000 2020, -122.360078, 47.232584, @RobertJohnDavi @realDonaldTrump You speak truth. But no matter what is said, corrupt and greedy government officia… https://t.co/U1nFw6eLeZ 
1252289226902695942, ECochnar, Mon Apr 20 17:33:12 +0000 2020, -106.632718, 35.117002, @jasonintrator Strong recommend 
1252289227917836291, grantsenpie, Mon Apr 20 17:33:13 +0000 2020, -98.716992, 35.309047, Epic clit. 
1252289228471320578, NurseKeat, Mon Apr 20 17:33:13 +0000 2020, -118.411907, 34.020789, i’m still trying to decorate my apartment. but i’m so picky.😩 
1252289227829714952, ANNAtomically, Mon Apr 20 17:33:12 +0000 2020, -98.540651, 29.417501, Unnecessary up close teeth update lol almost DONE so close https://t.co/M5DTQRMZud 
1252289228614127619, chestnut_daniel, Mon Apr 20 17:33:13 +0000 2020, -94.731341, 32.503280, @JACOOK1footy You're welcome. It's very interesting 
1252289228698005504, bamom910, Mon Apr 20 17:33:13 +0000 2020, -74.724323, 40.073041, @HKrassenstein @JoeBiden Anyone of those people would be fabulous VPs... 
1252289228811239425, F3Xerox, Mon Apr 20 17:33:13 +0000 2020, -79.857363, 36.090397, @AnthonyDonato68 @F3Greensboro @Palmetto200 @F3Nation He should just finish the next 35 legs. 
1252289228878352392, kaitlynhgrace, Mon Apr 20 17:33:13 +0000 2020, -96.579904, 43.594509, Me: *cant breathe* CORONAMe actually: *just drank caffeine without eating food* 
1252289229176045580, JD_Jerbear, Mon Apr 20 17:33:13 +0000 2020, -84.416916, 42.759558, Is this how he drives after a few pints too? 
1252289229398384640, imisikiyoko, Mon Apr 20 17:33:13 +0000 2020, -76.934487, 38.996971, Molly is always projecting her insecurities onto other people 
1252289228895129601, katebyrnepower, Mon Apr 20 17:33:13 +0000 2020, -81.332294, 28.757486, 🍭NEW GUEST TUNA SALAD REVIEW!This review, SASDPod (@VolumeSpeaker) + @TomQuestion takes us to @goddessgrocer for… https://t.co/6DCKAvNtri 
1252289229628948481, Chadmmmk, Mon Apr 20 17:33:13 +0000 2020, -122.330602, 47.614817, @zenbruin1 @JonLemire @maggieNYT No, they haven’t. You can only believe this if you get all of your news from Dear Leader 
1252289229633142784, Hunkulesgg, Mon Apr 20 17:33:13 +0000 2020, -117.706310, 33.529449, Took today off to decompress. I just woke up. I think I’m doing this right? https://t.co/LisnGp2OOL 
1252289230044184581, AdoreJ_Marie, Mon Apr 20 17:33:13 +0000 2020, -118.411907, 34.020789, I need my car washed baddddd! Someone wash it for me please 😊 
1252289230430060549, MahaliaRochelle, Mon Apr 20 17:33:13 +0000 2020, -122.430277, 48.753353, &amp; that’s on TRAUMA 
1252289230526722049, ChaseMoreBucks, Mon Apr 20 17:33:13 +0000 2020, -73.948775, 40.655138, @KingKlei Zooms into feet ! 
1252289229956296704, tummler10, Mon Apr 20 17:33:13 +0000 2020, -73.968542, 40.780709, Only you, honey. 
1252289230706929664, deeefaulk, Mon Apr 20 17:33:13 +0000 2020, -97.139765, 34.174574, Having dreams of getting rich...you get mad when you wake up. 
1252289230157611016, Shaba_shi, Mon Apr 20 17:33:13 +0000 2020, -79.420865, 38.003376, GLEEEEEE https://t.co/aHkGcW7ETB 
1252289231365509123, el_duderino8184, Mon Apr 20 17:33:13 +0000 2020, -118.411907, 34.020789, Does the league not know that telephones still work? Just call in the pick... why is this so difficult? 
1252289231491411974, jmitchem, Mon Apr 20 17:33:13 +0000 2020, -80.846785, 35.209059, Serious question, if someone held a loaded gun to your head and gave you a choice between living without a job for… https://t.co/pWGnDhSySS 
1252289231621443589, lalor2015, Mon Apr 20 17:33:13 +0000 2020, -100.076888, 31.168893, #1234 
1252289231382286339, DvrrenDevon, Mon Apr 20 17:33:13 +0000 2020, -87.266580, 30.425890, https://t.co/MQMpH29jhm 
1252289231898230784, mariahjscott, Mon Apr 20 17:33:13 +0000 2020, -79.026020, 35.919442, Yt ppl... ain’t nobody brown or black out there 
1252289232472866816, Fuschia_Goddess, Mon Apr 20 17:33:14 +0000 2020, -72.054972, 41.352846, @thedorkygirl 🤜.                          🤛 
1252289232145612801, mallgo02, Mon Apr 20 17:33:14 +0000 2020, -86.102722, 35.200159, My dear black Queens, sexualization is not your only currency. https://t.co/TkIIGcq6Ab 
1252289232544116736, garbo313, Mon Apr 20 17:33:14 +0000 2020, -72.920917, 41.393470, @nicolereginaaa Literally looks like an advertisement to trip balls 
1252289233068441600, Aarontymlopez, Mon Apr 20 17:33:14 +0000 2020, -88.205959, 41.976145, @itsnickkarcher and I 
1252289233009639427, MrYdiaz, Mon Apr 20 17:33:14 +0000 2020, -74.017150, 40.788780, Thank you GOD! 🙏🏾 for allowing me to reach another year of life! #420 #happybirthday 🎂🍾T H A N K  Y O U  T O  A L… https://t.co/T1SwT8e8qn 
1252289233420791810, asapchl6e, Mon Apr 20 17:33:14 +0000 2020, -95.508925, 29.574284, @r_smittyy @Emonieshanice Happy Deltaversary!! ☺️❤️ 
1252289233693356038, katpat0423, Mon Apr 20 17:33:14 +0000 2020, -73.940047, 40.797956, Yes, I am. @ East Harlem https://t.co/3XxPAOestI 
1252289233886359554, MarieMoniqueVa1, Mon Apr 20 17:33:14 +0000 2020, -75.855311, 45.401777, https://t.co/rI2G8riTiVkm m 
1252289233978605569, PixieStrmDesign, Mon Apr 20 17:33:14 +0000 2020, -80.926628, 33.631140, @blkwoodsco @ellieyore @donatadesignco @NotAloneArt1 @briskyfumes You’re welcome hun!! 😇 
1252289234150608897, banga_heaux, Mon Apr 20 17:33:14 +0000 2020, -73.831187, 40.670879, Bdays are the best and worst cuz friends start pulling out all this old  ratchet footage of u smh 🤦🏽‍♀️😂😭 
1252289234926473225, MarieMoniqueVa1, Mon Apr 20 17:33:14 +0000 2020, -75.625038, 45.482744, C42 
1252289235828322307, marionrafiel, Mon Apr 20 17:33:14 +0000 2020, -79.616073, 43.555244, Abi later we fit raise shoulder call ourselves big men say we get one or two oil something 
